"conclusie";"volgnr";"prioriteit";"regel001_Open";"regel002_HalfOpen";"regel010_Gagel";"regel015_Verbost";"regel020_Jeneverbes";"regel030_plagplek";"regel031_7140_oli_plant";"regel032_andermoeras";"regel033_7140oli";"regel034_metmossen";"regel035_veenmossen";"regel036_7140_oli_mos";"regel037_pijpenstro";"regel038_7140_oli_mos";"regel039_andermoeras";"regel0401_pijpenstro";"regel0402_adelaarsvaren";"regel0403_pionier";"regel045_bochtigesmele";"regel0501_struisgras_schapeg";"regel0502_bochtigesmele";"regel060_2330bu";"regel062_2330dw";"regel064_dwergstr";"regel066_2310";"regel068_4030";"regel070_dwergstr";"regel072_2310";"regel074_bosbes";"regel076_hn";"regel078_2330bu";"regel080_2330dw";"regel082_2310";"regel084_4030";"regel090_dwergstr";"regel092_2310";"regel093_bosbes";"regel094_rodebosbes";"regel095_4030sl";"regel096_4030";"regel097_40104030";"regel098_4010";"regel099_40104030";"regel100_hn";"regel102_duin";"regel104_7150";"regel106_ven";"regel107_moeras";"regel108_water";"regel109_40104030";"regel110_4010";"regel112_40104030";"regel113_40104030";"regel114_4010";"regel115_40104030";"regel120_2330bu";"regel180_4030";"regel200_heide";"regel210_duin";"regel212_duin";"regel214_duin";"regel216_zand";"regel218_calluna";"regel220_2330dw";"regel230_7140oli";"regel232_7140oli_bult";"regel236_7140oli_bult";"regel238_7140oli_papil";"regel240_vochtigehei";"regel241_venmoeras";"regel242_moeras";"regel243_dwergbies";"regel245_4010";"regel246_40104030";"regel253_calluna";"regel254_bosbes";"regel255_moeras";"regel256_rodebosbes";"regel258_duin";"regel259_molinia";"regel260_2310";"regel262_40104030";"regel263_40104030";"regel320_vegetatieloos";"regel325_gras";"regel3261_4010";"regel3262_droog";"regel3263_40104030";"regel330_duin";"regel335_2310";"regel340_water";"regel345_bos";"regel400_bos";"regel402_rbbsm";"regel404_7140oli";"regel406_4010";"regel500_openbos";"regel502_juniperusweinig";"regel550_juniperus";"regel552_pionier";"regel554_hei";"regel556_nattehei";"regel558_gagel"
"_G";98;;1;;;;1;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";99;;0;1;;;0;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"_G";100;;0;0;0;1;;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;0;1;;;;;;;;;;;;1;1;1;;;;
"_G";101;;0;1;;;1;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;0;1;;;;;;;;;;;;1;1;;;;;
"_G";102;;0;0;0;1;;0;0;;;;;;;0;;1;;;;0;0;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;
"_G";103;;0;1;;;1;0;0;;;;;;;0;;1;;;;0;0;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";104;;0;0;0;1;;0;1;0;0;;;;;;;1;;;;0;0;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;
"_G";105;;0;1;;;1;0;1;0;0;;;;;;;1;;;;0;0;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";106;;0;0;0;1;;0;0;;;;;;;0;;1;;;;1;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;
"_G";107;;0;1;;;1;0;0;;;;;;;0;;1;;;;1;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";108;;0;0;0;1;;0;1;0;0;;;;;;;1;;;;1;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;
"_G";109;;0;1;;;1;0;1;0;0;;;;;;;1;;;;1;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";110;;0;0;0;1;;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;
"_G";111;;0;1;;;1;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";112;;0;0;0;1;;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;
"_G";113;;0;1;;;1;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";114;;0;0;0;1;;0;0;;;;;;;0;;0;0;0;1;;;;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;
"_G";115;;0;1;;;1;0;0;;;;;;;0;;0;0;0;1;;;;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";116;;0;0;0;1;;0;1;0;0;;;;;;;0;0;0;1;;;;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;
"_G";117;;0;1;;;1;0;1;0;0;;;;;;;0;0;0;1;;;;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";118;;1;;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"_G";119;;1;;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";120;;0;1;;;0;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"_G";121;;1;;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"_G";122;;1;;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";123;;0;1;;;0;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"_G";124;;1;;;;1;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";125;;0;1;;;0;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"_G";126;;1;;;;1;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";127;;0;1;;;0;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"_G";128;;0;0;0;1;;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;0;1;;;;;;;;;;;;1;1;1;;;;
"_G";129;;0;1;;;1;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;0;1;;;;;;;;;;;;1;1;;;;;
"_G";130;;1;;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";131;;0;1;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"_G";132;;0;0;0;1;;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"_G";133;;0;1;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";134;;1;;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";135;;0;1;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"_G";136;;0;0;0;1;;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"_G";137;;0;1;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";138;;0;0;0;1;;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"_G";139;;0;1;;;1;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";140;;0;0;0;1;;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"_G";141;;0;1;;;1;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";142;;1;;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";143;;0;1;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"_G";144;;0;0;0;1;;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"_G";145;;0;1;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";146;;1;;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";147;;0;1;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"_G";148;;0;0;0;1;;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"_G";149;;0;1;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";150;;0;0;0;1;;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"_G";151;;0;1;;;1;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";152;;0;0;0;1;;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"_G";153;;0;1;;;1;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";154;;0;0;0;1;;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"_G";155;;0;1;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";156;;0;0;0;1;;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"_G";157;;0;1;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";158;;0;0;0;1;;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"_G";159;;0;1;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_G";160;;0;0;0;1;;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"_G";161;;0;1;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"_IetsRaars";162;;1;;;;0;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;
"_IetsRaars";163;;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
"_IetsRaars";164;2;1;;;;0;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"_IetsRaars";165;;1;;;;0;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"_IetsRaars";166;;1;;;;1;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;1;1;;;;;
"_IetsRaars";167;;0;1;;;0;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;
"_IetsRaars";168;;1;;;;1;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
"_IetsRaars";169;;0;1;;;0;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"_IetsRaars";170;;1;;;;1;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
"_IetsRaars";171;;0;1;;;0;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"_IetsRaars";172;;0;0;0;1;;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;1;1;1;;;;
"_IetsRaars";173;;0;1;;;1;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;1;1;;;;;
"_IetsRaars";174;;0;0;0;1;;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;
"_IetsRaars";175;;0;1;;;1;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
"_IetsRaars";176;;0;0;0;1;;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;
"_IetsRaars";177;;0;1;;;1;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
"_M";178;;1;;;;0;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"_M";179;2;1;;;;0;0;0;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"_M";180;;1;;;;0;1;;;;;;;;;;1;;;;0;0;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;
"_M";181;;1;;;;0;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;1;0;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;
"_M";182;;1;;;;1;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
"_M";183;;0;1;;;0;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"_M";184;;1;;;;1;0;0;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
"_M";185;;0;1;;;0;0;0;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"_M";186;;1;;;;0;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;1;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;0;1;;;;;;;;;;;;;;;;;;
"_M";187;4;1;;;;0;0;0;;;;;;;0;;1;;;;0;0;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"_M";188;;1;;;;0;0;1;0;0;;;;;;;1;;;;0;0;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"_M";189;;1;;;;1;1;;;;;;;;;;1;;;;0;0;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;1;1;;;;;
"_M";190;;0;1;;;0;1;;;;;;;;;;1;;;;0;0;;;;;;;;;;;;;;0;;;;;;;;;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;
"_M";191;;1;;;;0;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"_M";192;;1;;;;0;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"_M";193;1;1;;;;0;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"_M";194;;1;;;;0;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"_M";195;;1;;;;1;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;1;0;;;;;;;;;;;;;0;1;;;;;;;;;;;;1;1;;;;;
"_M";196;;0;1;;;0;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;1;0;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;
"_M";197;;0;0;0;1;;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;
"_M";198;;0;1;;;1;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
"_M";199;;0;0;0;1;;0;0;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;
